summonerId,summonerName,queueType,leagueId,leaguePoints,tier,rank,wins,losses,veteran,inactive,freshBlood
wv6S8CKRU6YF-VkGHPTcNJQcZbnOotwjXvrBlq08bwDLzWr9,The ßaddest,RANKED_SOLO_5x5,195fea64-4a81-4293-ae8b-28b059e4bea1,45,DIAMOND,III,242,236,FALSE,FALSE,FALSE
Te0ohqz6o6th1LtK87YLYDABf5H4KkTJ_97LEu4Wrgk6DsJ6,NAJensen,RANKED_SOLO_5x5,04309f1c-a209-4cda-8897-18dca49092fb,23,DIAMOND,III,172,149,FALSE,FALSE,FALSE
5c0rxoB_5cFCNsf39Pp9kpo5bhAnbG_fI6skEGMO41pGMeE_,piixxy,RANKED_SOLO_5x5,945bbf72-7b42-491f-a7fd-840595bbb99e,19,DIAMOND,III,202,157,FALSE,FALSE,FALSE
g9gl6xqISXn4FWcfj6jd0sqAlaRQCi9uo61thsN8WjDQQSjP,WX19242024102411,RANKED_SOLO_5x5,c0cefecb-3b24-4e96-8634-2b45d82c1bc3,23,DIAMOND,III,86,67,FALSE,FALSE,FALSE
BvGQfPVuPh3IWthK-mljWTbB7URyqln1gwKpjQN0wgCxPczh,mralexguo,RANKED_SOLO_5x5,d4855aa3-a535-4733-b7ec-bbd565ec1e9f,43,DIAMOND,III,211,192,FALSE,FALSE,FALSE
6cEw0K71MRPJguqDm9HeSkldLyPRQl6bmDMeMjNpxCgv6KOF,Pudding Fizz,RANKED_SOLO_5x5,25be2cff-72a7-4d89-9339-02f811329210,29,DIAMOND,III,372,365,FALSE,FALSE,FALSE
BFsGC5lHAU64EvESequMRl7MM4ckE9iyJNPu7hD-F99AMgzD,TheKrakenPriest,RANKED_SOLO_5x5,647f16c7-8eaf-4eaf-a800-a905ffbddc60,0,DIAMOND,III,159,148,FALSE,FALSE,FALSE
6BLbkGI6sxSoMk-nv-06UgZrSwWbzhKqU5FlLFXkrRs0zGWU,IAmActualGarbo,RANKED_SOLO_5x5,945bbf72-7b42-491f-a7fd-840595bbb99e,43,DIAMOND,III,264,221,FALSE,FALSE,FALSE
nJ2pfEnoiZCoNTKBTRbmyVPea83rp1fYrB64y9foUouQmJbY,Ikillenchanters,RANKED_SOLO_5x5,15baf496-4e06-4c5b-9688-ee6d8191d626,3,DIAMOND,III,142,118,FALSE,FALSE,FALSE
uHVL4ZTj63pOhBkeOf5ulHzXq1j8XMcVxAMRAoZv5MzrgMdA,huashennigui,RANKED_SOLO_5x5,dc6e7a73-b59f-473b-a4dd-6aea59f63190,2,DIAMOND,III,16,10,FALSE,FALSE,FALSE
B34nagM4-iD3HyY8WDR88k_Ghj2WN-HkI_LxvL6436ihq6py,AbdulGokey,RANKED_SOLO_5x5,db58ae33-e44b-4eca-9517-2a649fceec9f,0,DIAMOND,III,630,600,FALSE,FALSE,FALSE
yqz6IRYqIdQGAGktgvauOMk8nfIUnhkSGJ2aR0nIml1nkUWg,nicy poo,RANKED_SOLO_5x5,706eb306-9466-4b73-94f6-c89280943f40,9,DIAMOND,III,203,159,FALSE,FALSE,FALSE
012XbT5O6WC8vZUpp73Gnu_NH3vwlC2rrdX1HrkHnXxiLtpn,Mr Swag,RANKED_SOLO_5x5,3c5dba4d-0fdd-409f-905f-df36ce9422b9,17,DIAMOND,III,145,159,FALSE,FALSE,FALSE
jrrwWNLoAEsUsiTKrgc8l7jhE8mZ4ll7qJK8J3H3ZUgl7r_L,RainyVancouver,RANKED_SOLO_5x5,7dd0d207-d158-4963-9da8-0a4577d0911d,17,DIAMOND,III,48,49,FALSE,FALSE,FALSE
yucZXWqskmBXRhw9XHfQQO2WFwq2jF1d-rgVofWNSp2LDBYc,hallucinate,RANKED_SOLO_5x5,c36a9902-1a40-40fc-9808-1cbfe6993091,59,DIAMOND,III,146,126,FALSE,FALSE,FALSE
vY3MPGF_TnlGN2TvgNKgKIVW9vdeeRR_kwrxhdvZ3OVL3AOz,Iron4CarryLord,RANKED_SOLO_5x5,cc659b4f-c28a-433c-a94a-4f9c300967bd,23,DIAMOND,III,79,96,FALSE,FALSE,FALSE
BQV_oKjOQ5Hkr1FoJ-XWugOBVy_rZci14VCbT10Xf3wVU4pI,Komrade Katsoff,RANKED_SOLO_5x5,0e582b8a-7d60-45e7-97c1-eddead966538,59,DIAMOND,III,308,302,FALSE,FALSE,FALSE
_HIKiGyc12hQ_hyKggQ0n_IscKqDjgiyEc0KnOIQJDCgjxIg,Panda Sky,RANKED_SOLO_5x5,e607e9a4-b477-4152-9d96-2c60fa72a194,4,DIAMOND,III,495,510,FALSE,FALSE,FALSE
FrQ2Tom5-eEhtaeeIqILMKh3hyXsYzjZklJ_HsTvDm8rV-wC,SHERIFF W0ODY,RANKED_SOLO_5x5,647f16c7-8eaf-4eaf-a800-a905ffbddc60,38,DIAMOND,III,67,67,FALSE,FALSE,FALSE
uF1lUMdx9HEt2A2JJuQ-Eqw5-jsIH8eILuhAF231pxqe_jWi,uzidiarac,RANKED_SOLO_5x5,d270372f-94c1-4af5-937f-fc1e9d46491f,67,DIAMOND,III,58,51,FALSE,FALSE,FALSE
7jl3TaWwfZd_ChDUOaDmwF9_KrbPYIGeq-ddkn9zkTvGdPZc,Maizexy,RANKED_SOLO_5x5,3e5f2f0c-da6e-4d5d-a615-4ac1eac264cf,20,DIAMOND,III,126,105,FALSE,FALSE,FALSE
fj18t1c-SHAjHlPxOMEH1asrW8j0aGidGLgAGcxd_PA4-7n0,Jązz,RANKED_SOLO_5x5,4c991b03-7e42-467d-91d5-1ae7fe01c108,17,DIAMOND,III,35,33,FALSE,FALSE,FALSE
8ydc5ZuQrLoIZHrBxfyBbAb53CS3QnRxUvvWrKeO6jUbQ1QU,iDrone,RANKED_SOLO_5x5,6f6be473-bbbf-4965-8b00-eacfbee36981,75,DIAMOND,III,190,175,FALSE,FALSE,FALSE
s76adEJRLUk1pv4DxuuLR0yBWFRKN8SdbGLGsTQIYZJI2YJ4,Orénji,RANKED_SOLO_5x5,647f16c7-8eaf-4eaf-a800-a905ffbddc60,5,DIAMOND,III,177,141,FALSE,FALSE,FALSE
R_vobkpZkDTG_PetmSIaA5jvnjDxFOGXqYrz-iTPqbyySOSO,Coleson,RANKED_SOLO_5x5,c879469f-7e8d-41f4-9699-e1da14afd021,17,DIAMOND,III,116,121,FALSE,FALSE,FALSE
PyZLADwLLBtVulw8-7yhv9o4dwLqF6Lz3hTcrkxswT8J0oXZ,Napoleon Onepart,RANKED_SOLO_5x5,59b3f76d-c7e2-40a7-9335-f8ba51c79532,10,DIAMOND,III,344,337,FALSE,FALSE,FALSE
-3Zz0s-C1MfsVPTStfeDF8lbmx3IQBjebD66kjVKknuz329Q,k4nk4n,RANKED_SOLO_5x5,fc6fe646-3906-411d-a736-12378a4d2a15,2,DIAMOND,III,95,79,FALSE,FALSE,FALSE
hBT7rvAeXKUQJS5GLkOBnkcsuV1Fb45PUbEUzql8oqo_1wXc,El Kemonito,RANKED_SOLO_5x5,a76f8f07-86dc-4497-b388-b7efa19bc45b,44,DIAMOND,III,299,257,FALSE,FALSE,FALSE
XdT3PMztX07svk3pcNtio55Ba6xIU36VVSkycyyvB6Z8iO5C,frampe,RANKED_SOLO_5x5,db625fd6-57b3-4350-8753-3696459926fa,31,DIAMOND,III,109,117,FALSE,FALSE,FALSE
PKM_-8hvqmCyoCRpAVkoukWHqO0LalrrRS7-QE1tKJZEHNqL,qweqweqwe,RANKED_SOLO_5x5,970149a5-3f75-4692-ad63-57c2f7324374,0,DIAMOND,III,285,253,FALSE,FALSE,FALSE
lCa3tNrhWRqYLwv9j3stwpZ9K5Nj5t09ewtuYETkpdL3nvre,Consolo,RANKED_SOLO_5x5,ec6a6ba6-0da8-4c66-a3ce-6b78c1265f50,55,DIAMOND,III,95,82,FALSE,FALSE,FALSE
NUQK8BwkaEFlCHlrV6S3ohyDB0EtTZDs1sdafxfR_H9OuFc1,Moon Blue,RANKED_SOLO_5x5,d8834b6d-25fc-4bec-8be0-88aad2609d47,75,DIAMOND,III,154,114,FALSE,FALSE,FALSE
wIxHaYtrjqTZTKo-ok64NGZ42HqmRUaCeqTRK3WDE7xxunoY,XSUGARDADDY123X,RANKED_SOLO_5x5,b210dd1d-b55c-4ef1-adf7-f95362b3031d,0,DIAMOND,III,142,110,FALSE,FALSE,FALSE
hqqH7VufMatMFMkUn39mAh628ljLdinkohI5j58IkNRY-eh0,Ghan,RANKED_SOLO_5x5,71a86c93-08f6-4769-8f15-c17419789241,38,DIAMOND,III,90,53,FALSE,FALSE,FALSE
0zaimrzmFrVVc1rl1uTZkGFh2STYK_CNCzfsUCDhQOwdbSeh,Kugisaki,RANKED_SOLO_5x5,544ad9a9-b0de-4f97-ad97-7a328f3223b9,16,DIAMOND,III,112,101,FALSE,FALSE,FALSE
9FG49ozwsf1OOdHoiTv6RpMWnrobAxTHj8sfv_rPz4Eygekm,just dont mourir,RANKED_SOLO_5x5,24ce4b13-35ab-4d0c-8e0e-0218cda05173,16,DIAMOND,III,205,181,FALSE,FALSE,FALSE
kIOKd9EN22iBYCurfPjrYbDCkbHNruOUSHtICwA3bmluTOFg,charucharu,RANKED_SOLO_5x5,7dd0d207-d158-4963-9da8-0a4577d0911d,76,DIAMOND,III,48,33,FALSE,FALSE,FALSE
BK3iSHRfIEj5rB303zxSmpaYhzwb75hliSQSfHGjEujxeyLY,Big Slick,RANKED_SOLO_5x5,fc339226-67b3-42e4-81f0-c9a224b0134d,53,DIAMOND,III,156,130,FALSE,FALSE,FALSE
Y1U-ArmxH1w6slf8_x2EolJuc0xCe5JSepK77jq_i2fOr1QB,Losedoges,RANKED_SOLO_5x5,c5ef3351-ee89-4788-af70-48eda11458d1,47,DIAMOND,III,77,44,FALSE,FALSE,FALSE
OjqecM1N0nvMTWn0C2SWE2I6Ge33J4LWUHzUwQvHbm8QWew6,WxZheng,RANKED_SOLO_5x5,df8035e3-d679-4404-a4c3-beb4eb39eeb0,13,DIAMOND,III,316,296,FALSE,FALSE,FALSE
gMpZavPcu3xuPauVvVQgYSqgOhADeCUwj0cQ5TjFDB_rw4qJ,MattKVW,RANKED_SOLO_5x5,2755de9a-10d7-4f1d-b9ea-0b523afa8592,55,DIAMOND,III,48,41,FALSE,FALSE,FALSE
4nmO51OBOz_2WeK8X4fjuAWa6Qo5I5Rlxvz3F_B_sz8Zb1Ep,Blue Team Minion,RANKED_SOLO_5x5,7acc3296-8f25-4959-aa46-06d180f63e8d,50,DIAMOND,III,113,90,FALSE,FALSE,FALSE
EbXOyirTvf380Ihk0hjbogVOrvkLfwJJudcHxbprjExEUCSk,ßlackfield,RANKED_SOLO_5x5,53081374-e98d-4434-8f89-38a98163e574,22,DIAMOND,III,64,66,FALSE,FALSE,FALSE
PahJBsm6pKdDSCWN-CzQxKd-ki9o_q6X4Bj7C6dUwyH-KjOv,chrisorion,RANKED_SOLO_5x5,2478728d-511f-467a-902d-05fb51a437f4,39,DIAMOND,III,57,49,FALSE,FALSE,FALSE
JIftb7RcrjSDeBOdaDLeq2rJ0qjJMGlvUJBao0L6VH44dL7R,cborp,RANKED_SOLO_5x5,05f3cf2c-e2a6-43d0-ac03-711788756747,63,DIAMOND,III,396,376,FALSE,FALSE,FALSE
snqXGT_RhFVv7-GJaghB9wHOWSx8JLzl7B33YCjJ2ZJ_lvMh,Roses1,RANKED_SOLO_5x5,a66914d5-1fd5-496b-a883-b89f792e113d,11,DIAMOND,III,148,132,FALSE,FALSE,FALSE
MfOK5D37CVOieWJHiocFVADRwRpi7zwysHPmI0HvoRO3LU6Z,Peanut6805,RANKED_SOLO_5x5,c9d20979-e118-4e4b-bb1c-8c0e2e8689b6,17,DIAMOND,III,101,89,FALSE,FALSE,FALSE
by9Ii9LJ0FAppuZ9QQHwmJu85caJbnmkxJZ3YC5nxIV-K6tG,Dota2meepo,RANKED_SOLO_5x5,e172118e-44d4-457a-9cf6-910b2b4c712a,16,DIAMOND,III,153,136,FALSE,FALSE,FALSE
ciw7OePDh-Bd3Z8CY8AnHXqhNAOrBusx9b7nVH2XPTTzbSRj,Madison Badger,RANKED_SOLO_5x5,bc4009a6-3cff-4b9d-9c95-663cb94aea2d,26,DIAMOND,III,543,528,FALSE,FALSE,FALSE
YdV9KtT0gDrISaehrYhzUn5tlhZP7qW9y7DVn_yvbdbg3GVR,RYZING,RANKED_SOLO_5x5,c0266681-6e67-4848-8df9-fc35ac5d1519,77,DIAMOND,III,327,345,FALSE,FALSE,FALSE
-5aDBRRBRAZLLB1GVRCABUvLDNc0TGccp0bzz_ABf_0IPcXh,Incido,RANKED_SOLO_5x5,130b3f11-0ed0-42cf-9d67-ce6f20c9307a,5,DIAMOND,III,108,93,FALSE,FALSE,FALSE
EcRpiUJEbkSBOjtjyqjJXQuCQ3YgkAlt325bib9qjW1UmFao,Sukana,RANKED_SOLO_5x5,ca2c0b26-447a-45b0-a5f6-b6eb2f3be95c,34,DIAMOND,III,73,84,FALSE,FALSE,FALSE
WyMclbla9LhhFowvaoDrDFCBKnLQ3uFNJ5_dxtShYyWwKFK9,depressed4thresh,RANKED_SOLO_5x5,a4e6a0ed-752e-437f-80ef-d7efe883e955,17,DIAMOND,III,202,203,FALSE,FALSE,FALSE
0qGhuyQZUqsanvXgVwqJhTZ4vlbYeaqDyXLKsWPzXV8wmNem,Da Ye Ren,RANKED_SOLO_5x5,6d31cd2e-5092-4374-9e27-1015b22368dc,65,DIAMOND,III,412,406,FALSE,FALSE,FALSE
seIWOBr_hs1XPLeZjUnHuxQ2gCipBF0u2SdpsX0XN3K0BHI5,Old me,RANKED_SOLO_5x5,f2389f9f-432c-40eb-93e9-5d8190b28669,70,DIAMOND,III,253,208,FALSE,FALSE,FALSE
3KeT3RYGkbpLrq2JOEHgQ9UuivImA4pwGWpXSPyIVmTt1ZL7,Poo Eater72,RANKED_SOLO_5x5,5eab9051-4175-47e9-a77b-62ad3a6da7c7,77,DIAMOND,III,124,129,FALSE,FALSE,FALSE
43c99l6VtPIegqhj9zCA4J9n8Xknp5DMO2XXJ5pCxw8LHale,ur downloaded,RANKED_SOLO_5x5,9b7b98ea-d6bb-49f0-9022-990d592cb7a4,41,DIAMOND,III,71,65,FALSE,FALSE,FALSE
314pigG9vaC_3Bf7tDS9cXcCsm9alA9wlcW-1zFtXxbDJnnd,whq,RANKED_SOLO_5x5,c4659198-6df9-48fb-be74-fe1c1af7ddc8,1,DIAMOND,III,40,31,FALSE,FALSE,FALSE
lRhAPC859kjGl-sZzEhxQ8XUkuhbEajjRTQ3Yv9raewrHyP3,ItsMeKazooKid,RANKED_SOLO_5x5,fc6fe646-3906-411d-a736-12378a4d2a15,0,DIAMOND,III,177,170,FALSE,FALSE,FALSE
MvDsRPhs5VyctwsVPk9sbrri0P33cASunU0xKt8H_A3foFgr,Sjach,RANKED_SOLO_5x5,7ae9c65c-fafc-4738-b443-7ea4a0d9ab91,70,DIAMOND,III,116,107,FALSE,FALSE,FALSE
_7ag1w0dagA3WbYEYns5JcTLBEXwebBsVTZ2_vzaJksFDwaL,jae3,RANKED_SOLO_5x5,e7ba8c80-d257-45c6-8c4a-b242cf1bcdf6,14,DIAMOND,III,162,97,FALSE,FALSE,FALSE
PO_VxFNcwtpjMkbqN-GiDuW9NGEInNShivgvdTcSUD7anT57,FG1evilZed,RANKED_SOLO_5x5,361307a7-7603-4c9f-8f48-5a9d0994e223,28,DIAMOND,III,71,54,FALSE,FALSE,FALSE
ywfkCsYogrfOkXhvkr4dwsAFOhzE7fIJn3fbdSPI7E60bMKR,SaltedF1sh,RANKED_SOLO_5x5,6f326d59-f750-451c-9e2c-e5553aff7745,64,DIAMOND,III,94,90,FALSE,FALSE,FALSE
lqRzkWZOng5D9X47TswZkQfSR90ETGo6DFCBxG8-CG-5YAD8,Ilovewhales,RANKED_SOLO_5x5,b4df15de-f0a7-4815-9d67-639581901281,5,DIAMOND,III,79,66,FALSE,FALSE,FALSE
Dp2ZnURjJW7SnS8tfv1GQaNksXyOltYxbzt8N_aZCtFaHKPo,Bard Lord,RANKED_SOLO_5x5,1f1f2dd1-1fd9-4a42-83c3-836250a4348d,75,DIAMOND,III,136,118,FALSE,FALSE,FALSE
AL4LTlrMbaQzrr-xwYyK-H-AeWgJRWSQky6S1BmvnnTndnYt,fanfanqqq,RANKED_SOLO_5x5,b9cf029d-bf7a-48a6-a92d-d5121ab8018a,0,DIAMOND,III,113,115,FALSE,FALSE,FALSE
W68mCutWSf3eetPp9gtXmsH2mIoITBJMLbYYuDmKVMwkN-TI,FireIord Zuko,RANKED_SOLO_5x5,fd2b2fb9-3b2b-4b42-93ad-4640d7a62f6f,57,DIAMOND,III,64,52,FALSE,FALSE,FALSE
tJIoIygqHhN_AyyJSacl1CMgmxEBDBTegWdxDEwgGTDLNQrr,UrBarb3r,RANKED_SOLO_5x5,130b3f11-0ed0-42cf-9d67-ce6f20c9307a,48,DIAMOND,III,373,324,FALSE,FALSE,FALSE
BOzgKJI9EBLWD1N17GfGrOsFJhtAeMOJXkfPWafqHVvUdwl0,Murder on Mind,RANKED_SOLO_5x5,c093aa92-b754-4294-953c-f4a34e3ec458,61,DIAMOND,III,122,103,FALSE,FALSE,FALSE
JodwT7RMph0SeR6vvpu9g0MU9KVUySReEAj5k7YbQUoAAYg7,Düds,RANKED_SOLO_5x5,c093aa92-b754-4294-953c-f4a34e3ec458,0,DIAMOND,III,245,219,FALSE,FALSE,TRUE
kp9a3WXeX1crQgddDQ6xgYv_LS8SYkhG6b9eR-r4soxkSmde,Do you happy,RANKED_SOLO_5x5,e367cd4b-df2f-47d8-b5be-0d57210a2fb5,7,DIAMOND,III,164,132,FALSE,FALSE,FALSE
HL8PI64dJkmHzl_Ij25O5RMozS3I765e7rTZKC2fay_JIi7G,rave booty,RANKED_SOLO_5x5,a017008f-3181-41bb-a31a-b86f2c87dfbe,65,DIAMOND,III,88,87,FALSE,FALSE,FALSE
QAFdz79SwRjHQAu0417LrNqua13ZVRqD2uxfyokLszJQE5FK,iann dior,RANKED_SOLO_5x5,00360cc2-6679-41c8-ba0b-81b6f83f91d2,11,DIAMOND,III,171,191,FALSE,FALSE,FALSE
kg8eer8FE8kZ9BzNTw6_dFyCwV2BFdmsphqwmkoAOD3ChWwo,jsjp,RANKED_SOLO_5x5,59b3f76d-c7e2-40a7-9335-f8ba51c79532,78,DIAMOND,III,151,119,FALSE,FALSE,FALSE
8lZP4esgwvcx0CE7Gb7KiTDS49LLw_0q91IODKI-6_PhpsI3,farm,RANKED_SOLO_5x5,e367cd4b-df2f-47d8-b5be-0d57210a2fb5,24,DIAMOND,III,86,103,FALSE,FALSE,FALSE
P3xT6DLHETc_C1JDaqWhLPf_DRL5yt5D9WR5QPVIZv-9EpHT,haomi,RANKED_SOLO_5x5,e104dc21-73d4-4873-b329-e761db030d70,3,DIAMOND,III,64,65,FALSE,FALSE,FALSE
B1jVTxeFRvD-0eXnc4kURkIwuJJ6CNBwFLsJbFjQk-DIkiP2,starrchop,RANKED_SOLO_5x5,24ce4b13-35ab-4d0c-8e0e-0218cda05173,12,DIAMOND,III,170,127,FALSE,FALSE,FALSE
8htE5tVq1y3sPrNVs2oZQjicMkP49nI7Fb-uPS8BsUbJ_kCj,FrostyLeDragon,RANKED_SOLO_5x5,2af53e0f-29a2-4d32-adca-8eadd0ecaa62,75,DIAMOND,III,337,351,FALSE,FALSE,FALSE
cIfBRrufmyu5vkWPZUBUgPXoTeGHpmtY1oJHvAIhRkGLKvr3,Young Yi,RANKED_SOLO_5x5,2527e564-72d9-486f-9e3a-4dde7a93a0ec,75,DIAMOND,III,210,214,FALSE,FALSE,FALSE
MIIhxof_euyxefDwyv807YTBw273tC07QKNP2khq_w01didb,I am Respectful,RANKED_SOLO_5x5,36427557-7546-499c-adbf-263e2d099f13,60,DIAMOND,III,202,147,FALSE,FALSE,FALSE
mWnAS23YrI69waNh49znCyiDxIbXB2mP0rS8-Kk7gztreLNe,Veineygur,RANKED_SOLO_5x5,d270372f-94c1-4af5-937f-fc1e9d46491f,0,DIAMOND,III,314,262,FALSE,FALSE,FALSE
IMHXdPr7IA2ZSiIDl28rS4tTiGK5rfpkoUSy1BVTRGNRAGKA,we are end,RANKED_SOLO_5x5,a6a2390d-2ac3-4617-960a-fb8f3ba42db8,36,DIAMOND,III,89,66,FALSE,FALSE,FALSE
WEnoN6ZZmrZmCO1uNIRjVfXfXNmroUAYazd636e5PDHt63bf,For All Eternity,RANKED_SOLO_5x5,3e5f2f0c-da6e-4d5d-a615-4ac1eac264cf,13,DIAMOND,III,149,150,FALSE,FALSE,FALSE
rM5p5WHiPPsnL8h4k3d2ETJpLSGNL75nL3N6OpabBw0miEZr,Sqav,RANKED_SOLO_5x5,6e457205-a692-4a05-a9ca-b7107aa0ba1f,48,DIAMOND,III,145,137,FALSE,FALSE,FALSE
Rw5lRdxmnziaC37QnVN-2dLebxb5dEk4Dvw3pIeZBQYf0yjs,Divah,RANKED_SOLO_5x5,84b59474-12fa-4c69-9dc5-6917a8c23d99,15,DIAMOND,III,752,746,FALSE,FALSE,FALSE
AFuJkYtHJYO1NT2lde715_0gQyBl9d5EUIkls7iwUktLPmav,hotdog one bite,RANKED_SOLO_5x5,cf99a291-bcc3-4224-ba53-11a72dd28f66,27,DIAMOND,III,141,101,FALSE,FALSE,TRUE
U52kL9rhv36-8Al0f5XC7zGDlxY5AD4c9Vt-siYtb0OqWirK,Ekko Unltd,RANKED_SOLO_5x5,53320eef-83d4-4437-9289-53206a8129b4,17,DIAMOND,III,70,61,FALSE,FALSE,FALSE
29y7G98mc7sLfJe4I-XJt25BgDL3yYL8pdBfFd-zENYYXXGj,Estelle Marie,RANKED_SOLO_5x5,0faaaaeb-5a33-4ee1-be3b-123ac035c0bf,75,DIAMOND,III,96,86,FALSE,FALSE,FALSE
j5Op9P3z3DwePrEmrl9wOZR-OB4sHJi02aoKZkkRvvCfJ6r8,SILVERBACKBEAST3,RANKED_SOLO_5x5,66bbaa4c-86a7-4e82-acaf-523a3fe9090d,43,DIAMOND,III,144,152,FALSE,FALSE,FALSE
P_o_S2Id41liGDc5EV_QIsk7oU7ioFvDmXEBy6AjiUjMEAP4,HEADSHOTTA,RANKED_SOLO_5x5,77c75532-cacf-4c34-9d6c-cf2b90024275,28,DIAMOND,III,268,232,FALSE,FALSE,FALSE
1JCAIe9jvzz3fMqfEJedp8hSXtEB3IDb0uWJPaZw4ytlOSlC,Ractick,RANKED_SOLO_5x5,ddfeee09-e19f-43b1-be9c-def11a448be5,91,DIAMOND,III,360,364,FALSE,FALSE,FALSE
IcsS4at5hP8Pbzf1gO28u0vOpL_w5a9p0FK0BxYS5-z3rCDv,WATER BREATH,RANKED_SOLO_5x5,b4df15de-f0a7-4815-9d67-639581901281,41,DIAMOND,III,180,166,FALSE,FALSE,FALSE
66e7szcDBR8t0RvryUsF83ioWOQ0LDJYoPJ1-UkufZU0ZYSB,C NG EI,RANKED_SOLO_5x5,d4855aa3-a535-4733-b7ec-bbd565ec1e9f,12,DIAMOND,III,86,81,FALSE,FALSE,FALSE
5OS0XVOE2hxvgNabGspg6XoriP1eMMk8gl9B0fX61kazjDqT,EskimoLizard,RANKED_SOLO_5x5,0602ab5e-cf2d-4369-a8e6-b321c87ec3a7,41,DIAMOND,III,281,254,FALSE,FALSE,FALSE
2l1ftH3Tb-neXnMR_RbZ1TJid1wp7xkJiNfqWyAYvPEoQZB1,Young Jimbabwe,RANKED_SOLO_5x5,1362fa7a-fe56-4322-842d-f1466d25597e,49,DIAMOND,III,110,95,FALSE,FALSE,FALSE
aMhoZ7HJsycG-Wrd8tlXY5RbBeFznlGNR6GG22107ESuDT9C,BBon Bon,RANKED_SOLO_5x5,e8bfe012-8754-4fd8-89e8-55dace7244ab,40,DIAMOND,III,106,96,FALSE,FALSE,FALSE
whFdlJ2pK6kRika5yfjMmRmwNavtictOl4u_VHuocKHmtiKL,Modaze,RANKED_SOLO_5x5,afe10e47-79f8-40b5-82a0-201c346ca6f4,55,DIAMOND,III,223,235,FALSE,FALSE,FALSE
imHNlN3dqRdODrd1vEB5kIR6R2TPqUCorqZDqj7DNZSEM6RV,317642,RANKED_SOLO_5x5,4dcd2643-cfa8-4eba-a3b6-8c62339d3754,21,DIAMOND,III,398,380,FALSE,FALSE,FALSE
Z15E8VcgAIVCA9cJRp4_XwMPaQJkbEfch6fDUNSMk2bmmErN,JulïÅn,RANKED_SOLO_5x5,e63d9416-6680-4bbe-80a6-2e08ce7a7522,10,DIAMOND,III,281,256,FALSE,FALSE,FALSE
E8EOFHPdCopebI-_JAZrpNZjCPUk30ZEIxKv47IgBvPxNavo,T1 Yui,RANKED_SOLO_5x5,b74ef767-569a-46c7-8c5b-abec5c60ea8d,59,DIAMOND,III,153,122,FALSE,FALSE,FALSE
ZVkUg1EhlNJzTeEAVsskC5UXBEe8oTdRXOZz27CbwmdLIqcu,I Laplace I,RANKED_SOLO_5x5,ac391191-d902-429d-9c8d-df1b53404af4,14,DIAMOND,III,141,151,FALSE,FALSE,FALSE
1qq1bDy7IC3jB2ScGg7pbDwH3yv82lzXbTql34aq92JAaTU9,Hütao QAQ,RANKED_SOLO_5x5,a1548b0e-6cd8-42a0-930c-2701a8f00d53,79,DIAMOND,III,448,407,FALSE,FALSE,FALSE
JUjji1lwSHHDKNbLJntgn-578QDCeB2byyKrVa2yRcSW924W,YassuoIsRip,RANKED_SOLO_5x5,c7d12b58-17e5-4b6f-9eef-efd890281757,51,DIAMOND,III,169,162,FALSE,FALSE,FALSE
SzHCH4RlM6Qs7aGbmvJqr0Stp4KCPK5t_H9EF27JrVFC2EP5,Senator Kova,RANKED_SOLO_5x5,c7d12b58-17e5-4b6f-9eef-efd890281757,61,DIAMOND,III,814,817,FALSE,FALSE,FALSE
Mj4EyLHfTNlcAM-K-_9ERa6RXV82V63TkhkbccsnfhWoJV0Q,M0N1,RANKED_SOLO_5x5,f6d117af-5f67-4dbe-a81c-c4d3f07fa582,26,DIAMOND,III,123,100,FALSE,FALSE,FALSE
omwyPSNHoSqIh6O2kb57xrTXf87x3pzRVr3ahFuxUjwX-IPP,Wanted,RANKED_SOLO_5x5,b494ca8f-8a17-4ff5-9c7c-f66b86ef1f0f,36,DIAMOND,III,321,297,FALSE,FALSE,FALSE
potd0241FmCH54KNmnJ4f0osabd33SShPoSze-1yHP8_2TDE,Gyeogno,RANKED_SOLO_5x5,f8053cf8-d9f9-4173-b0ab-c79e1a63e23b,49,DIAMOND,III,48,30,FALSE,FALSE,FALSE
4W2KaDfy5Ks54nnwYiMY7beIFvsu3Qrw-z66m2_HprlstBnE,Veeeeard,RANKED_SOLO_5x5,53320eef-83d4-4437-9289-53206a8129b4,0,DIAMOND,III,40,23,FALSE,FALSE,FALSE
g7XbOEGjRizxxb0e9iz5Xtf44Gg22DSMSP1xID-x-NhEhsW2,Stinky Fatman,RANKED_SOLO_5x5,fd58ade8-cd88-43b6-9908-c6015f915d05,49,DIAMOND,III,161,132,FALSE,FALSE,FALSE
Z_9vDfmbaBmSon0I6L0JcgWvrI-tItNKnKsXB33CNpCGDOpo,Wolphy,RANKED_SOLO_5x5,130b3f11-0ed0-42cf-9d67-ce6f20c9307a,40,DIAMOND,III,81,59,FALSE,FALSE,FALSE
jYzaOIr_cTmP9sn_vOmWDBXH6C0yI-k8QJkWddPGDp1nifi_,TwTv JunkyCheese,RANKED_SOLO_5x5,61412686-fab5-4cdf-ab67-2017172604d8,6,DIAMOND,III,42,28,FALSE,FALSE,FALSE
OYSaRq0IJn86_mT4EELXa25oB0TpxoVa8VTXGRgqBZ7WsCOB,DoggoTheGabe,RANKED_SOLO_5x5,d4855aa3-a535-4733-b7ec-bbd565ec1e9f,20,DIAMOND,III,310,299,FALSE,FALSE,FALSE
